continent,country,pop,date,new_cases,new_deaths,total_cases,total_deaths,case_rate,death_rate,region
Europe,Georgia,3731000,2020-05-19,1,0,702,12,0.1881533101045296,0.017094017094017096,X
Europe,Georgia,3731000,2020-05-20,5,0,707,12,0.1894934333958724,0.016973125884016973,X
Europe,Georgia,3731000,2020-05-21,6,0,713,12,0.1911015813454838,0.016830294530154277,X
Europe,Germany,82927922,2019-12-31,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-01,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-02,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-03,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-04,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-05,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-06,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-07,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-08,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-09,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-10,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-11,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-12,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-13,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-14,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-15,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-16,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-17,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-18,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-19,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-20,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-21,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-22,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-23,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-24,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-25,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-26,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-27,0,0,0,0,0,0,X
Europe,Germany,82927922,2020-01-28,1,0,1,0,1.205866463167858e-5,0,X
Europe,Germany,82927922,2020-01-29,3,0,4,0,4.823465852671432e-5,0,X
Europe,Germany,82927922,2020-01-30,0,0,4,0,4.823465852671432e-5,0,X
Europe,Germany,82927922,2020-01-31,1,0,5,0,6.02933231583929e-5,0,X
Europe,Germany,82927922,2020-02-01,2,0,7,0,8.441065242175006e-5,0,X
Europe,Germany,82927922,2020-02-02,1,0,8,0,9.646931705342864e-5,0,X
Europe,Germany,82927922,2020-02-03,1,0,9,0,1.0852798168510723e-4,0,X
Europe,Germany,82927922,2020-02-04,2,0,11,0,1.3264531094846438e-4,0,X
Europe,Germany,82927922,2020-02-05,0,0,11,0,1.3264531094846438e-4,0,X
Europe,Germany,82927922,2020-02-06,0,0,11,0,1.3264531094846438e-4,0,X
Europe,Germany,82927922,2020-02-07,1,0,12,0,1.4470397558014297e-4,0,X
Europe,Germany,82927922,2020-02-08,1,0,13,0,1.5676264021182153e-4,0,X
Europe,Germany,82927922,2020-02-09,0,0,13,0,1.5676264021182153e-4,0,X
Europe,Germany,82927922,2020-02-10,0,0,13,0,1.5676264021182153e-4,0,X
Europe,Germany,82927922,2020-02-11,0,0,13,0,1.5676264021182153e-4,0,X
Europe,Germany,82927922,2020-02-12,2,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-13,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-14,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-15,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-16,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-17,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-18,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-19,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-20,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-21,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-22,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-23,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-24,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-25,0,0,15,0,1.8087996947517868e-4,0,X
Europe,Germany,82927922,2020-02-26,2,0,17,0,2.0499729873853584e-4,0,X
Europe,Germany,82927922,2020-02-27,4,0,21,0,2.5323195726525017e-4,0,X
Europe,Germany,82927922,2020-02-28,26,0,47,0,5.667572376888933e-4,0,X
Europe,Germany,82927922,2020-02-29,10,0,57,0,6.873438840056791e-4,0,X
Europe,Germany,82927922,2020-03-01,54,0,111,0,0.0013385117741163224,0,X
Europe,Germany,82927922,2020-03-02,18,0,129,0,0.0015555677374865368,0,X
Europe,Germany,82927922,2020-03-03,28,0,157,0,0.001893210347173537,0,X
Europe,Germany,82927922,2020-03-04,39,0,196,0,0.002363498267809002,0,X
Europe,Germany,82927922,2020-03-05,66,0,262,0,0.003159370133499788,0,X
Europe,Germany,82927922,2020-03-06,138,0,400,0,0.004823465852671432,0,X
Europe,Germany,82927922,2020-03-07,284,0,684,0,0.00824812660806815,0,X
Europe,Germany,82927922,2020-03-08,163,0,847,0,0.010213688943031757,0,X
Europe,Germany,82927922,2020-03-09,55,0,902,0,0.010876915497774078,0,X
Europe,Germany,82927922,2020-03-10,237,2,1139,2,0.013734819015481901,0.001755926251097454,X
Europe,Germany,82927922,2020-03-11,157,0,1296,2,0.01562802936265544,0.0015432098765432098,X
Europe,Germany,82927922,2020-03-12,271,1,1567,3,0.018895927477840337,0.0019144862795149968,X
Europe,Germany,82927922,2020-03-13,802,2,2369,5,0.028566976512446555,0.002110595187842972,X
Europe,Germany,82927922,2020-03-14,693,0,3062,5,0.03692363110219981,0.0016329196603527107,X
Europe,Germany,82927922,2020-03-15,733,3,3795,8,0.04576263227722021,0.002108036890645586,X
Europe,Germany,82927922,2020-03-16,1043,4,4838,12,0.058339819488060975,0.0024803637866887144,X
Europe,Germany,82927922,2020-03-17,1174,1,6012,13,0.07249669176565161,0.002162341982701264,X
Europe,Germany,82927922,2020-03-18,1144,0,7156,13,0.08629180410429192,0.0018166573504751259,X
Europe,Germany,82927922,2020-03-19,1042,0,8198,13,0.098856932650501,0.0015857526225908757,X
Europe,Germany,82927922,2020-03-20,5940,30,14138,43,0.17048540056267178,0.0030414485782996182,X
Europe,Germany,82927922,2020-03-21,4049,2,18187,45,0.21931093365633836,0.002474294825974597,X
Europe,Germany,82927922,2020-03-22,3276,22,21463,67,0.2588151189897174,0.0031216512137166286,X
Europe,Germany,82927922,2020-03-23,3311,27,24774,94,0.29874135758520515,0.0037943004763058043,X
Europe,Germany,82927922,2020-03-24,4438,32,29212,126,0.3522577112205946,0.00431329590579214,X
Europe,Germany,82927922,2020-03-25,2342,23,31554,149,0.3804991037879859,0.004722063763706662,X
Europe,Germany,82927922,2020-03-26,4954,49,36508,198,0.4402377283733216,0.005423468828749863,X
Europe,Germany,82927922,2020-03-27,5780,55,42288,253,0.5099368099444238,0.005982784714339766,X
Europe,Germany,82927922,2020-03-28,6294,72,48582,325,0.5858340451362088,0.0066897204726030215,X
Europe,Germany,82927922,2020-03-29,3965,64,52547,389,0.6336466504008144,0.0074028964546025465,X
Europe,Germany,82927922,2020-03-30,4751,66,57298,455,0.6909373660659193,0.00794094034695801,X
Europe,Germany,82927922,2020-03-31,4615,128,61913,583,0.7465881033411159,0.009416439196937638,X
Europe,Germany,82927922,2020-04-01,5453,149,67366,732,0.8123440015776592,0.010866015497431939,X
Europe,Germany,82927922,2020-04-02,6156,140,73522,872,0.8865771410502725,0.01186039552786921,X
Europe,Germany,82927922,2020-04-03,6174,145,79696,1017,0.9610273364862562,0.01276099176872114,X
Europe,Germany,82927922,2020-04-04,6082,141,85778,1158,1.0343681347761253,0.013499965025997342,X
Europe,Germany,82927922,2020-04-05,5936,184,91714,1342,1.1059483680297693,0.014632444337832827,X
Europe,Germany,82927922,2020-04-06,3677,92,95391,1434,1.1502880778804514,0.015032864735666887,X
Europe,Germany,82927922,2020-04-07,3834,173,99225,1607,1.1965209980783071,0.01619551524313429,X
Europe,Germany,82927922,2020-04-08,4003,254,103228,1861,1.2447918325989165,0.01802805440384392,X
Europe,Germany,82927922,2020-04-09,4974,246,108202,2107,1.3047716304768857,0.01947283784033567,X
Europe,Germany,82927922,2020-04-10,5323,266,113525,2373,1.3689599023113108,0.020902884827130586,X
Europe,Germany,82927922,2020-04-11,4133,171,117658,2544,1.4187983632340384,0.021621989155008584,X
Europe,Germany,82927922,2020-04-12,2821,129,120479,2673,1.4528158561600037,0.02218643913047087,X
Europe,Germany,82927922,2020-04-13,2537,126,123016,2799,1.4834086883305722,0.02275313780321259,X
Europe,Germany,82927922,2020-04-14,2082,170,125098,2969,1.5085148280937268,0.02373339301987242,X
Europe,Germany,82927922,2020-04-15,2486,285,127584,3254,1.53849266836808,0.025504765487835465,X
Europe,Germany,82927922,2020-04-16,2866,315,130450,3569,1.5730528012024707,0.027359141433499424,X
Europe,Germany,82927922,2020-04-17,3380,299,133830,3868,1.6138110876575444,0.028902338788014646,X
Europe,Germany,82927922,2020-04-18,3609,242,137439,4110,1.6573308083132723,0.029904175670661167,X
Europe,Germany,82927922,2020-04-19,2458,184,139897,4294,1.6869710059779381,0.03069401059350808,X
Europe,Germany,82927922,2020-04-20,1775,110,141672,4404,1.7083751356991679,0.031085888531255292,X
Europe,Germany,82927922,2020-04-21,1785,194,143457,4598,1.7298998520667141,0.03205141610378023,X
Europe,Germany,82927922,2020-04-22,2237,281,145694,4879,1.756875084847779,0.03348799538759317,X
Europe,Germany,82927922,2020-04-23,2352,215,148046,5094,1.7852370640614872,0.034408224470772596,X
Europe,Germany,82927922,2020-04-24,2337,227,150383,5321,1.8134181633057198,0.03538298876867731,X
Europe,Germany,82927922,2020-04-25,2055,179,152438,5500,1.8381987191238194,0.03608024245922933,X
Europe,Germany,82927922,2020-04-26,1737,140,154175,5640,1.859144619589045,0.03658180638884385,X
Europe,Germany,82927922,2020-04-27,1018,110,155193,5750,1.8714203401840939,0.03705064017062625,X
Europe,Germany,82927922,2020-04-28,1144,163,156337,5913,1.885215452522734,0.037822140632096046,X
Europe,Germany,82927922,2020-04-29,1304,202,157641,6115,1.900939951202443,0.038790669939926796,X
Europe,Germany,82927922,2020-04-30,1478,173,159119,6288,1.918762657528064,0.039517593750589185,X
Europe,Germany,82927922,2020-05-01,0,0,159119,6288,1.918762657528064,0.039517593750589185,X
Europe,Germany,82927922,2020-05-02,2584,287,161703,6575,1.9499222469363213,0.040660964855321176,X
Europe,Germany,82927922,2020-05-03,793,74,162496,6649,1.9594847679892426,0.04091793028751477,X
Europe,Germany,82927922,2020-05-04,679,43,163175,6692,1.9676726012741521,0.0410111843113222,X
Europe,Germany,82927922,2020-05-05,685,139,163860,6831,1.9759327865468521,0.04168802636396924,X
Europe,Germany,82927922,2020-05-06,1037,165,164897,6996,1.988437621769903,0.04242648441148111,X
Europe,Germany,82927922,2020-05-07,1194,123,166091,7119,2.002835667340127,0.042862045505174876,X
Europe,Germany,82927922,2020-05-08,1209,147,167300,7266,2.017414592879826,0.043430962343096235,X
Europe,Germany,82927922,2020-05-09,1251,103,168551,7369,2.0324999823340564,0.04371970501509929,X
Europe,Germany,82927922,2020-05-10,667,26,169218,7395,2.040543111643386,0.043701024713682944,X
Europe,Germany,82927922,2020-05-11,357,22,169575,7417,2.044848054916895,0.04373875866135928,X
Europe,Germany,82927922,2020-05-12,933,116,170508,7533,2.0560987890182516,0.04417974523189528,X
Europe,Germany,82927922,2020-05-13,798,101,171306,7634,2.065721603394331,0.044563529590323746,X
Europe,Germany,82927922,2020-05-14,933,89,172239,7723,2.076972337495687,0.04483885763386922,X
Europe,Germany,82927922,2020-05-15,913,101,173152,7824,2.0879818983044096,0.045185732766586585,X
Europe,Germany,82927922,2020-05-16,620,57,173772,7881,2.0954582703760503,0.04535253090256198,X
Europe,Germany,82927922,2020-05-17,583,33,174355,7914,2.1024884718563186,0.04539015227552981,X
Europe,Germany,82927922,2020-05-18,342,21,174697,7935,2.106612535160353,0.0454215012278402,X
Europe,Germany,82927922,2020-05-19,513,72,175210,8007,2.1127986301164037,0.04569944637863136,X
Europe,Germany,82927922,2020-05-20,797,83,176007,8090,2.122409385827852,0.04596408097405217,X
Europe,Germany,82927922,2020-05-21,745,57,176752,8147,2.1313930909784524,0.04609283063275097,X
Africa,Ghana,29767108,2020-03-13,2,0,2,0,6.718825355825632e-5,0,X
Africa,Ghana,29767108,2020-03-15,0,0,2,0,6.718825355825632e-5,0,X
Africa,Ghana,29767108,2020-03-16,0,0,2,0,6.718825355825632e-5,0,X
Africa,Ghana,29767108,2020-03-17,4,0,6,0,2.0156476067476894e-4,0,X
Africa,Ghana,29767108,2020-03-18,0,0,6,0,2.0156476067476894e-4,0,X
Africa,Ghana,29767108,2020-03-19,1,0,7,0,2.3515888745389709e-4,0,X
Africa,Ghana,29767108,2020-03-20,4,0,11,0,3.6953539457040976e-4,0,X
Africa,Ghana,29767108,2020-03-21,5,0,16,0,5.375060284660506e-4,0,X
Africa,Ghana,29767108,2020-03-22,5,1,21,1,7.054766623616913e-4,0.047619047619047616,X
Africa,Ghana,29767108,2020-03-23,3,0,24,1,8.062590426990758e-4,0.041666666666666664,X
Africa,Ghana,29767108,2020-03-24,3,1,27,2,9.070414230364602e-4,0.07407407407407407,X
Africa,Ghana,29767108,2020-03-25,26,0,53,2,0.0017804887192937923,0.03773584905660377,X
Africa,Ghana,29767108,2020-03-26,15,1,68,3,0.002284400620980715,0.04411764705882353,X
Africa,Ghana,29767108,2020-03-27,64,0,132,3,0.004434424734844917,0.022727272727272728,X
Africa,Ghana,29767108,2020-03-28,5,0,137,3,0.004602395368740558,0.021897810218978103,X
Africa,Ghana,29767108,2020-03-29,4,2,141,5,0.00473677187585707,0.03546099290780142,X
Africa,Ghana,29767108,2020-03-30,11,0,152,5,0.00510630727042748,0.03289473684210526,X
Africa,Ghana,29767108,2020-03-31,0,0,152,5,0.00510630727042748,0.03289473684210526,X
Africa,Ghana,29767108,2020-04-01,0,0,152,5,0.00510630727042748,0.03289473684210526,X
Africa,Ghana,29767108,2020-04-02,43,0,195,5,0.006550854721929991,0.02564102564102564,X
Africa,Ghana,29767108,2020-04-03,9,0,204,5,0.006853201862942144,0.024509803921568627,X
Africa,Ghana,29767108,2020-04-04,1,0,205,5,0.006886795989721272,0.024390243902439025,X
Africa,Ghana,29767108,2020-04-05,9,0,214,5,0.007189143130733425,0.02336448598130841,X
Africa,Ghana,29767108,2020-04-06,0,0,214,5,0.007189143130733425,0.02336448598130841,X
Africa,Ghana,29767108,2020-04-07,73,0,287,5,0.009641514385609782,0.017421602787456445,X
Africa,Ghana,29767108,2020-04-08,0,0,287,5,0.009641514385609782,0.017421602787456445,X
Africa,Ghana,29767108,2020-04-09,26,1,313,6,0.010514961681867113,0.019169329073482427,X
Africa,Ghana,29767108,2020-04-10,65,0,378,6,0.012698579922510445,0.015873015873015872,X
Africa,Ghana,29767108,2020-04-11,0,0,378,6,0.012698579922510445,0.015873015873015872,X
Africa,Ghana,29767108,2020-04-12,30,2,408,8,0.013706403725884287,0.0196078431372549,X
Africa,Ghana,29767108,2020-04-13,158,0,566,8,0.01901427575698654,0.014134275618374558,X
Africa,Ghana,29767108,2020-04-14,0,0,566,8,0.01901427575698654,0.014134275618374558,X
Africa,Ghana,29767108,2020-04-15,70,0,636,8,0.021365864631525507,0.012578616352201259,X
Africa,Ghana,29767108,2020-04-16,5,0,641,8,0.021533835265421148,0.0124804992199688,X
Africa,Ghana,29767108,2020-04-17,0,0,641,8,0.021533835265421148,0.0124804992199688,X
Africa,Ghana,29767108,2020-04-18,0,0,641,8,0.021533835265421148,0.0124804992199688,X
Africa,Ghana,29767108,2020-04-19,193,1,834,9,0.02801750173379288,0.01079136690647482,X
Africa,Ghana,29767108,2020-04-20,208,0,1042,9,0.03500508010385154,0.008637236084452975,X
Africa,Ghana,29767108,2020-04-21,0,0,1042,9,0.03500508010385154,0.008637236084452975,X
Africa,Ghana,29767108,2020-04-22,0,0,1042,9,0.03500508010385154,0.008637236084452975,X
Africa,Ghana,29767108,2020-04-23,112,0,1154,9,0.0387676223031139,0.00779896013864818,X
Africa,Ghana,29767108,2020-04-24,0,0,1154,9,0.0387676223031139,0.00779896013864818,X
Africa,Ghana,29767108,2020-04-25,125,1,1279,10,0.04296688815050491,0.007818608287724784,X
Africa,Ghana,29767108,2020-04-26,0,0,1279,10,0.04296688815050491,0.007818608287724784,X
Africa,Ghana,29767108,2020-04-27,271,1,1550,11,0.052070896507648644,0.0070967741935483875,X
Africa,Ghana,29767108,2020-04-28,0,0,1550,11,0.052070896507648644,0.0070967741935483875,X
Africa,Ghana,29767108,2020-04-29,121,5,1671,16,0.05613578584792315,0.009575104727707959,X
Africa,Ghana,29767108,2020-04-30,0,0,1671,16,0.05613578584792315,0.009575104727707959,X
Africa,Ghana,29767108,2020-05-01,403,1,2074,17,0.0696742189399118,0.00819672131147541,X
Africa,Ghana,29767108,2020-05-02,0,0,2074,17,0.0696742189399118,0.00819672131147541,X
Africa,Ghana,29767108,2020-05-03,95,1,2169,18,0.07286566098392896,0.008298755186721992,X
Africa,Ghana,29767108,2020-05-04,0,0,2169,18,0.07286566098392896,0.008298755186721992,X
Africa,Ghana,29767108,2020-05-05,550,0,2719,18,0.09134243071244946,0.0066200809121000365,X
Africa,Ghana,29767108,2020-05-06,0,0,2719,18,0.09134243071244946,0.0066200809121000365,X
Africa,Ghana,29767108,2020-05-07,372,0,3091,18,0.10383944587428513,0.005823358136525397,X
Africa,Ghana,29767108,2020-05-08,0,0,3091,18,0.10383944587428513,0.005823358136525397,X
Africa,Ghana,29767108,2020-05-09,921,0,4012,18,0.13477963663786216,0.00448654037886341,X
Africa,Ghana,29767108,2020-05-10,251,4,4263,22,0.14321176245942333,0.005160684963640629,X
Africa,Ghana,29767108,2020-05-11,0,0,4263,22,0.14321176245942333,0.005160684963640629,X
Africa,Ghana,29767108,2020-05-12,437,0,4700,22,0.15789239586190235,0.004680851063829788,X
Africa,Ghana,29767108,2020-05-13,427,0,5127,22,0.17223708799659007,0.004291008386970939,X
Africa,Ghana,29767108,2020-05-14,281,2,5408,24,0.18167703762152507,0.004437869822485207,X
Africa,Ghana,29767108,2020-05-15,122,0,5530,24,0.1857755210885787,0.00433996383363472,X
Africa,Ghana,29767108,2020-05-16,108,4,5638,28,0.18940368678072453,0.004966300106420717,X
Africa,Ghana,29767108,2020-05-17,97,1,5735,29,0.19266231707829998,0.005056669572798605,X
Africa,Ghana,29767108,2020-05-18,0,0,5735,29,0.19266231707829998,0.005056669572798605,X
Africa,Ghana,29767108,2020-05-19,0,0,5735,29,0.19266231707829998,0.005056669572798605,X
Africa,Ghana,29767108,2020-05-20,361,2,6096,31,0.20478979684556523,0.005085301837270341,X
Africa,Ghana,29767108,2020-05-21,173,0,6269,31,0.21060158077835442,0.0049449672994097945,X
Europe,Gibraltar,33718,2020-03-20,10,0,10,0,0.2965774956996263,0,X
Europe,Gibraltar,33718,2020-03-21,0,0,10,0,0.2965774956996263,0,X
Europe,Gibraltar,33718,2020-03-22,0,0,10,0,0.2965774956996263,0,X
Europe,Gibraltar,33718,2020-03-23,5,0,15,0,0.4448662435494395,0,X
Europe,Gibraltar,33718,2020-03-24,0,0,15,0,0.4448662435494395,0,X
Europe,Gibraltar,33718,2020-03-25,0,0,15,0,0.4448662435494395,0,X
Europe,Gibraltar,33718,2020-03-26,11,0,26,0,0.7711014888190284,0,X
Europe,Gibraltar,33718,2020-03-27,9,0,35,0,1.0380212349486921,0,X
Europe,Gibraltar,33718,2020-03-28,20,0,55,0,1.6311762263479448,0,X
Europe,Gibraltar,33718,2020-03-29,1,0,56,0,1.6608339759179072,0,X
Europe,Gibraltar,33718,2020-03-30,9,0,65,0,1.927753722047571,0,X
Europe,Gibraltar,33718,2020-03-31,4,0,69,0,2.0463847203274215,0,X
Europe,Gibraltar,33718,2020-04-01,0,0,69,0,2.0463847203274215,0,X
Europe,Gibraltar,33718,2020-04-02,0,0,69,0,2.0463847203274215,0,X
Europe,Gibraltar,33718,2020-04-03,19,0,88,0,2.6098819621567118,0,X
Europe,Gibraltar,33718,2020-04-04,7,0,95,0,2.8174862091464496,0,X
Europe,Gibraltar,33718,2020-04-05,3,0,98,0,2.906459457856338,0,X
Europe,Gibraltar,33718,2020-04-06,5,0,103,0,3.054748205706151,0,X
Europe,Gibraltar,33718,2020-04-07,6,0,109,0,3.2326947031259268,0,X
Europe,Gibraltar,33718,2020-04-08,4,0,113,0,3.351325701405777,0,X
Europe,Gibraltar,33718,2020-04-09,7,0,120,0,3.558929948395516,0,X
Europe,Gibraltar,33718,2020-04-10,3,0,123,0,3.647903197105404,0,X
Europe,Gibraltar,33718,2020-04-11,4,0,127,0,3.7665341953852542,0,X
Europe,Gibraltar,33718,2020-04-12,2,0,129,0,3.8258496945251794,0,X
Europe,Gibraltar,33718,2020-04-13,0,0,129,0,3.8258496945251794,0,X
Europe,Gibraltar,33718,2020-04-14,0,0,129,0,3.8258496945251794,0,X
Europe,Gibraltar,33718,2020-04-15,0,0,129,0,3.8258496945251794,0,X
Europe,Gibraltar,33718,2020-04-16,2,0,131,0,3.8851651936651046,0,X
Europe,Gibraltar,33718,2020-04-17,2,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-18,0,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-19,0,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-20,0,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-21,0,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-22,0,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-23,0,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-24,0,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-25,0,0,133,0,3.9444806928050298,0,X
Europe,Gibraltar,33718,2020-04-26,3,0,136,0,4.033453941514917,0,X
Europe,Gibraltar,33718,2020-04-27,5,0,141,0,4.1817426893647305,0,X
Europe,Gibraltar,33718,2020-04-28,0,0,141,0,4.1817426893647305,0,X
Europe,Gibraltar,33718,2020-04-29,0,0,141,0,4.1817426893647305,0,X
Europe,Gibraltar,33718,2020-04-30,0,0,141,0,4.1817426893647305,0,X
Europe,Gibraltar,33718,2020-05-01,3,0,144,0,4.270715938074619,0,X
Europe,Gibraltar,33718,2020-05-02,0,0,144,0,4.270715938074619,0,X
Europe,Gibraltar,33718,2020-05-03,0,0,144,0,4.270715938074619,0,X
Europe,Gibraltar,33718,2020-05-04,0,0,144,0,4.270715938074619,0,X
Europe,Gibraltar,33718,2020-05-05,0,0,144,0,4.270715938074619,0,X
Europe,Gibraltar,33718,2020-05-06,0,0,144,0,4.270715938074619,0,X
Europe,Gibraltar,33718,2020-05-07,0,0,144,0,4.270715938074619,0,X
Europe,Gibraltar,33718,2020-05-08,0,0,144,0,4.270715938074619,0,X
Europe,Gibraltar,33718,2020-05-09,2,0,146,0,4.330031437214544,0,X
Europe,Gibraltar,33718,2020-05-10,0,0,146,0,4.330031437214544,0,X
Europe,Gibraltar,33718,2020-05-11,0,0,146,0,4.330031437214544,0,X
Europe,Gibraltar,33718,2020-05-12,1,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-13,0,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-14,0,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-15,0,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-16,0,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-17,0,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-18,0,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-19,0,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-20,0,0,147,0,4.359689186784507,0,X
Europe,Gibraltar,33718,2020-05-21,2,0,149,0,4.419004685924432,0,X
Europe,Greece,10727668,2019-12-31,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-01,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-02,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-03,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-04,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-05,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-06,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-07,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-08,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-09,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-10,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-11,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-12,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-13,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-14,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-15,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-16,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-17,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-18,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-19,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-20,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-21,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-22,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-23,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-24,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-25,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-26,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-27,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-28,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-29,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-30,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-01-31,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-01,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-02,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-03,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-04,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-05,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-06,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-07,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-08,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-09,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-10,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-11,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-12,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-13,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-14,0,0,0,0,0,0,X
Europe,Greece,10727668,2020-02-15,0,0,0,0,0,0,X
