country,continent,region,pop,date,days,cases,cum_cases,case_rate,deaths,cum_deaths,death_rate
Bulgaria,Europe,Eastern Europe,7000119,2020-03-17,9,11,62,0.008856992288273956,0,2,2.857094286539986e-4
Bulgaria,Europe,Eastern Europe,7000119,2020-03-18,10,19,81,0.011571231860486943,0,2,2.857094286539986e-4
Bulgaria,Europe,Eastern Europe,7000119,2020-03-19,11,11,92,0.013142633718083935,0,2,2.857094286539986e-4
Bulgaria,Europe,Eastern Europe,7000119,2020-03-20,12,13,105,0.014999745004334927,1,3,4.285641429809979e-4
Bulgaria,Europe,Eastern Europe,7000119,2020-03-21,13,22,127,0.01814254871952891,0,3,4.285641429809979e-4
Burkina Faso,Africa,Western Africa,20321378,2020-03-11,0,2,2,9.841852260215818e-5,0,0,0
Burkina Faso,Africa,Western Africa,20321378,2020-03-12,1,0,2,9.841852260215818e-5,0,0,0
Burkina Faso,Africa,Western Africa,20321378,2020-03-15,4,1,3,1.4762778390323727e-4,0,0,0
Burkina Faso,Africa,Western Africa,20321378,2020-03-16,5,0,3,1.4762778390323727e-4,0,0,0
Burkina Faso,Africa,Western Africa,20321378,2020-03-17,6,17,20,9.841852260215817e-4,0,0,0
Burkina Faso,Africa,Western Africa,20321378,2020-03-18,7,0,20,9.841852260215817e-4,0,0,0
Burkina Faso,Africa,Western Africa,20321378,2020-03-19,8,6,26,0.0012794407938280562,1,1,4.920926130107909e-5
Burkina Faso,Africa,Western Africa,20321378,2020-03-20,9,7,33,0.0016239056229356101,0,1,4.920926130107909e-5
Burkina Faso,Africa,Western Africa,20321378,2020-03-21,10,7,40,0.0019683704520431634,0,1,4.920926130107909e-5
Cambodia,Asia,South-eastern Asia,16486542,2020-03-08,0,1,2,1.2131106692962053e-4,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-12,4,1,3,1.819666003944308e-4,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-13,5,2,5,3.0327766732405134e-4,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-15,7,2,7,4.245887342536719e-4,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-16,8,5,12,7.278664015777232e-4,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-17,9,12,24,0.0014557328031554464,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-18,10,0,24,0.0014557328031554464,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-19,11,0,24,0.0014557328031554464,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-20,12,0,24,0.0014557328031554464,0,0,0
Cambodia,Asia,South-eastern Asia,16486542,2020-03-21,13,23,47,0.0028508100728460825,0,0,0
Cameroon,Africa,Middle Africa,25876380,2020-03-09,0,1,2,7.729056382693406e-5,0,0,0
Cameroon,Africa,Middle Africa,25876380,2020-03-15,6,1,3,1.1593584574040109e-4,0,0,0
Cameroon,Africa,Middle Africa,25876380,2020-03-16,7,1,4,1.5458112765386812e-4,0,0,0
Cameroon,Africa,Middle Africa,25876380,2020-03-17,8,0,4,1.5458112765386812e-4,0,0,0
Cameroon,Africa,Middle Africa,25876380,2020-03-18,9,6,10,3.864528191346703e-4,0,0,0
Cameroon,Africa,Middle Africa,25876380,2020-03-19,10,0,10,3.864528191346703e-4,0,0,0
Cameroon,Africa,Middle Africa,25876380,2020-03-20,11,4,14,5.410339467885384e-4,0,0,0
Cameroon,Africa,Middle Africa,25876380,2020-03-21,12,13,27,0.00104342261166361,0,0,0
Canada,Americas,Northern America,37411047,2020-01-28,0,1,2,5.346014507426109e-5,0,0,0
Canada,Americas,Northern America,37411047,2020-01-29,1,1,3,8.019021761139164e-5,0,0,0
Canada,Americas,Northern America,37411047,2020-01-30,2,0,3,8.019021761139164e-5,0,0,0
Canada,Americas,Northern America,37411047,2020-01-31,3,0,3,8.019021761139164e-5,0,0,0
Canada,Americas,Northern America,37411047,2020-02-01,4,1,4,1.0692029014852218e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-02,5,0,4,1.0692029014852218e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-03,6,0,4,1.0692029014852218e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-04,7,0,4,1.0692029014852218e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-05,8,1,5,1.3365036268565272e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-06,9,0,5,1.3365036268565272e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-07,10,2,7,1.871105077599138e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-08,11,0,7,1.871105077599138e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-09,12,0,7,1.871105077599138e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-10,13,0,7,1.871105077599138e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-11,14,0,7,1.871105077599138e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-12,15,0,7,1.871105077599138e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-13,16,0,7,1.871105077599138e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-14,17,0,7,1.871105077599138e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-15,18,1,8,2.1384058029704436e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-16,19,0,8,2.1384058029704436e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-17,20,0,8,2.1384058029704436e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-18,21,0,8,2.1384058029704436e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-19,22,0,8,2.1384058029704436e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-20,23,0,8,2.1384058029704436e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-21,24,1,9,2.405706528341749e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-22,25,0,9,2.405706528341749e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-23,26,0,9,2.405706528341749e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-24,27,0,9,2.405706528341749e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-25,28,2,11,2.9403079790843597e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-26,29,0,11,2.9403079790843597e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-27,30,1,12,3.2076087044556655e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-28,31,2,14,3.742210155198276e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-02-29,32,2,16,4.276811605940887e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-03-01,33,4,20,5.346014507426109e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-03-02,34,4,24,6.415217408911331e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-03-03,35,3,27,7.217119585025247e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-03-04,36,3,30,8.019021761139163e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-03-05,37,3,33,8.820923937253079e-4,0,0,0
Canada,Americas,Northern America,37411047,2020-03-06,38,12,45,0.0012028532641708745,0,0,0
Canada,Americas,Northern America,37411047,2020-03-07,39,6,51,0.0013632336993936577,0,0,0
Canada,Americas,Northern America,37411047,2020-03-08,40,6,57,0.0015236141346164408,0,0,0
Canada,Americas,Northern America,37411047,2020-03-09,41,5,62,0.0016572644973020937,0,0,0
Canada,Americas,Northern America,37411047,2020-03-10,42,15,77,0.002058215585359052,1,1,2.6730072537130545e-5
Canada,Americas,Northern America,37411047,2020-03-11,43,16,93,0.0024858967459531404,0,1,2.6730072537130545e-5
Canada,Americas,Northern America,37411047,2020-03-12,44,10,103,0.002753197471324446,0,1,2.6730072537130545e-5
Canada,Americas,Northern America,37411047,2020-03-13,45,35,138,0.0036887500101240147,0,1,2.6730072537130545e-5
Canada,Americas,Northern America,37411047,2020-03-14,46,38,176,0.0047044927665349755,0,1,2.6730072537130545e-5
Canada,Americas,Northern America,37411047,2020-03-15,47,68,244,0.0065221376990598524,0,1,2.6730072537130545e-5
Canada,Americas,Northern America,37411047,2020-03-16,48,60,304,0.008125942051287685,0,1,2.6730072537130545e-5
Canada,Americas,Northern America,37411047,2020-03-17,49,120,424,0.011333550755743351,3,4,1.0692029014852218e-4
Canada,Americas,Northern America,37411047,2020-03-21,53,125,549,0.014674809822884669,2,6,1.6038043522278327e-4
Cape Verde,Africa,Western Africa,549935,2020-03-21,0,2,2,0.003636793439224636,0,0,0
Cayman Islands,Americas,Caribbean,64948,2020-03-21,0,2,3,0.046190798792880454,1,1,0.015396932930960153
Chile,Americas,South America,18952038,2020-03-05,0,2,3,1.5829432169775094e-4,0,0,0
Chile,Americas,South America,18952038,2020-03-06,1,1,4,2.1105909559700122e-4,0,0,0
Chile,Americas,South America,18952038,2020-03-07,2,1,5,2.638238694962516e-4,0,0,0
Chile,Americas,South America,18952038,2020-03-09,4,5,10,5.276477389925032e-4,0,0,0
Chile,Americas,South America,18952038,2020-03-10,5,3,13,6.85942060690254e-4,0,0,0
Chile,Americas,South America,18952038,2020-03-11,6,4,17,8.970011562872553e-4,0,0,0
Chile,Americas,South America,18952038,2020-03-12,7,6,23,0.001213589799682757,0,0,0
Chile,Americas,South America,18952038,2020-03-13,8,10,33,0.00174123753867526,0,0,0
Chile,Americas,South America,18952038,2020-03-14,9,10,43,0.0022688852776677633,0,0,0
Chile,Americas,South America,18952038,2020-03-15,10,18,61,0.003218651207854269,0,0,0
Chile,Americas,South America,18952038,2020-03-16,11,14,75,0.003957358042443773,0,0,0
Chile,Americas,South America,18952038,2020-03-17,12,81,156,0.008231304728283047,0,0,0
Chile,Americas,South America,18952038,2020-03-18,13,45,201,0.010605719553749312,0,0,0
Chile,Americas,South America,18952038,2020-03-19,14,37,238,0.012558016188021572,0,0,0
Chile,Americas,South America,18952038,2020-03-20,15,104,342,0.018045552673543606,0,0,0
Chile,Americas,South America,18952038,2020-03-21,16,92,434,0.022899911872274636,0,0,0
China,Asia,Eastern Asia,1433783686,2019-12-31,0,27,27,1.883129251897486e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-01,1,0,27,1.883129251897486e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-02,2,0,27,1.883129251897486e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-03,3,17,44,3.0688032253144215e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-04,4,0,44,3.0688032253144215e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-05,5,15,59,4.1149861430352474e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-06,6,0,59,4.1149861430352474e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-07,7,0,59,4.1149861430352474e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-08,8,0,59,4.1149861430352474e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-09,9,0,59,4.1149861430352474e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-10,10,0,59,4.1149861430352474e-5,0,0,0
China,Asia,Eastern Asia,1433783686,2020-01-11,11,0,59,4.1149861430352474e-5,1,1,6.974552784805503e-7
China,Asia,Eastern Asia,1433783686,2020-01-12,12,0,59,4.1149861430352474e-5,0,1,6.974552784805503e-7
China,Asia,Eastern Asia,1433783686,2020-01-13,13,0,59,4.1149861430352474e-5,0,1,6.974552784805503e-7
China,Asia,Eastern Asia,1433783686,2020-01-14,14,0,59,4.1149861430352474e-5,0,1,6.974552784805503e-7
China,Asia,Eastern Asia,1433783686,2020-01-15,15,0,59,4.1149861430352474e-5,1,2,1.3949105569611007e-6
China,Asia,Eastern Asia,1433783686,2020-01-16,16,0,59,4.1149861430352474e-5,0,2,1.3949105569611007e-6
China,Asia,Eastern Asia,1433783686,2020-01-17,17,4,63,4.3939682544274674e-5,0,2,1.3949105569611007e-6
China,Asia,Eastern Asia,1433783686,2020-01-18,18,17,80,5.579642227844403e-5,0,2,1.3949105569611007e-6
China,Asia,Eastern Asia,1433783686,2020-01-19,19,136,216,1.5065034015179887e-4,1,3,2.0923658354416514e-6
China,Asia,Eastern Asia,1433783686,2020-01-20,20,19,235,1.6390199044292932e-4,0,3,2.0923658354416514e-6
China,Asia,Eastern Asia,1433783686,2020-01-21,21,151,386,2.692177374934924e-4,3,6,4.184731670883303e-6
China,Asia,Eastern Asia,1433783686,2020-01-22,22,140,526,3.668614764807695e-4,11,17,1.1856739734169357e-5
China,Asia,Eastern Asia,1433783686,2020-01-23,23,97,623,4.345146384933829e-4,0,17,1.1856739734169357e-5
China,Asia,Eastern Asia,1433783686,2020-01-24,24,259,882,6.151555556198454e-4,9,26,1.8133837240494308e-5
China,Asia,Eastern Asia,1433783686,2020-01-25,25,441,1323,9.227333334297682e-4,15,41,2.8595666417702563e-5
China,Asia,Eastern Asia,1433783686,2020-01-26,26,665,1988,0.001386541093619334,15,56,3.905749559491082e-5
China,Asia,Eastern Asia,1433783686,2020-01-27,27,787,2775,0.0019354383977835275,25,81,5.649387755692458e-5
China,Asia,Eastern Asia,1433783686,2020-01-28,28,1753,4528,0.0031580775009599324,25,106,7.393025951893834e-5
China,Asia,Eastern Asia,1433783686,2020-01-29,29,1466,5994,0.004180546939212419,26,132,9.206409675943265e-5
China,Asia,Eastern Asia,1433783686,2020-01-30,30,1740,7734,0.005394119123768576,38,170,1.1856739734169357e-4
China,Asia,Eastern Asia,1433783686,2020-01-31,31,1980,9714,0.0067750805751600664,43,213,1.4855797431635723e-4
China,Asia,Eastern Asia,1433783686,2020-02-01,32,2095,11809,0.00823624938357682,46,259,1.8064091712646253e-4
China,Asia,Eastern Asia,1433783686,2020-02-02,33,2590,14399,0.010042658554841447,45,304,2.1202640465808732e-4
China,Asia,Eastern Asia,1433783686,2020-02-03,34,2812,17211,0.012003902797928753,57,361,2.517813555314787e-4
China,Asia,Eastern Asia,1433783686,2020-02-04,35,3237,20448,0.014261565534370295,65,426,2.9711594863271446e-4
China,Asia,Eastern Asia,1433783686,2020-02-05,36,3872,24320,0.016962112372646988,66,492,3.4314799701243076e-4
China,Asia,Eastern Asia,1433783686,2020-02-06,37,3727,28047,0.019561528195543996,72,564,3.933647770630304e-4
China,Asia,Eastern Asia,1433783686,2020-02-07,38,3160,31207,0.02176548687554254,73,637,4.4427901239211056e-4
China,Asia,Eastern Asia,1433783686,2020-02-08,39,3418,34625,0.024149389017389056,86,723,5.042601663414379e-4
China,Asia,Eastern Asia,1433783686,2020-02-09,40,2607,37232,0.025967654928387852,89,812,5.66333686126207e-4
China,Asia,Eastern Asia,1433783686,2020-02-10,41,2974,40206,0.02804188692658901,97,909,6.339868481388203e-4
China,Asia,Eastern Asia,1433783686,2020-02-11,42,2490,42696,0.029778550570005582,108,1017,7.093120182147198e-4
China,Asia,Eastern Asia,1433783686,2020-02-12,43,2028,44724,0.031192989874764137,97,1114,7.769651802273331e-4
China,Asia,Eastern Asia,1433783686,2020-02-13,44,15141,59865,0.041753160246238145,254,1368,9.541188209613929e-4
China,Asia,Eastern Asia,1433783686,2020-02-14,45,4156,64021,0.044651784383603316,13,1381,9.631857395816402e-4
China,Asia,Eastern Asia,1433783686,2020-02-15,46,2538,66559,0.046421925880386954,143,1524,0.0010629218444043588
China,Asia,Eastern Asia,1433783686,2020-02-16,47,2007,68566,0.04782171862429742,142,1666,0.001161960493948597
China,Asia,Eastern Asia,1433783686,2020-02-17,48,2052,70618,0.049252896855739504,105,1771,0.0012351932981890547
China,Asia,Eastern Asia,1433783686,2020-02-18,49,1890,72508,0.05057108733206775,98,1869,0.0013035439154801488
China,Asia,Eastern Asia,1433783686,2020-02-19,50,1750,74258,0.05179163406940871,139,2008,0.0014004901991889452
China,Asia,Eastern Asia,1433783686,2020-02-20,51,394,74652,0.05206643144913004,112,2120,0.0014786051903787668
China,Asia,Eastern Asia,1433783686,2020-02-21,52,891,75543,0.05268786410225622,118,2238,0.0015609049132394718
China,Asia,Eastern Asia,1433783686,2020-02-22,53,826,76369,0.05326396216228115,109,2347,0.0016369275385938516
China,Asia,Eastern Asia,1433783686,2020-02-23,54,647,77016,0.05371521572745807,98,2445,0.0017052781558849455
China,Asia,Eastern Asia,1433783686,2020-02-24,55,218,77234,0.05386726097816683,150,2595,0.001809896447657028
China,Asia,Eastern Asia,1433783686,2020-02-25,56,515,77749,0.054226450446584314,70,2665,0.0018587183171506667
China,Asia,Eastern Asia,1433783686,2020-02-26,57,410,78159,0.054512407110761336,52,2717,0.0018949859916316553
China,Asia,Eastern Asia,1433783686,2020-02-27,58,439,78598,0.0548185899780143,29,2746,0.0019152121947075913
China,Asia,Eastern Asia,1433783686,2020-02-28,59,329,78927,0.0550480527646344,44,2790,0.0019459002269607358
China,Asia,Eastern Asia,1433783686,2020-02-29,60,428,79355,0.05534656362382407,47,2837,0.001978680625049322
China,Asia,Eastern Asia,1433783686,2020-03-01,61,574,79929,0.05574690295367191,35,2872,0.0020030915597961407
China,Asia,Eastern Asia,1433783686,2020-03-02,62,205,80134,0.055889881285760425,42,2914,0.002032384681492324
China,Asia,Eastern Asia,1433783686,2020-03-03,63,127,80261,0.055978458106127456,32,2946,0.0020547032504037014
China,Asia,Eastern Asia,1433783686,2020-03-04,64,119,80380,0.05606145528426664,37,2983,0.002080509095707482
China,Asia,Eastern Asia,1433783686,2020-03-05,65,117,80497,0.05614305755184887,31,3014,0.002102130209340379
China,Asia,Eastern Asia,1433783686,2020-03-06,66,170,80667,0.056261624949190556,30,3044,0.0021230538676947955
China,Asia,Eastern Asia,1433783686,2020-03-07,67,101,80768,0.0563320679323171,28,3072,0.002142582615492251
China,Asia,Eastern Asia,1433783686,2020-03-08,68,46,80814,0.056364150875127195,27,3099,0.0021614139080112257
China,Asia,Eastern Asia,1433783686,2020-03-09,69,45,80859,0.05639553636265882,23,3122,0.002177455379416278
China,Asia,Eastern Asia,1433783686,2020-03-10,70,20,80879,0.05640948546822843,17,3139,0.002189312119150448
China,Asia,Eastern Asia,1433783686,2020-03-11,71,29,80908,0.056429711671304374,22,3161,0.0022046561352770198
China,Asia,Eastern Asia,1433783686,2020-03-12,72,24,80932,0.056446450597987904,11,3172,0.0022123281433403057
China,Asia,Eastern Asia,1433783686,2020-03-13,73,22,80954,0.05646179461411448,7,3179,0.0022172103302896696
China,Asia,Eastern Asia,1433783686,2020-03-14,74,19,80973,0.05647504626440561,15,3194,0.002227672159466878
China,Asia,Eastern Asia,1433783686,2020-03-15,75,22,80995,0.05649039028053218,9,3203,0.002233949256973203
China,Asia,Eastern Asia,1433783686,2020-03-16,76,25,81020,0.056507826662494196,14,3217,0.0022437136308719307
China,Asia,Eastern Asia,1433783686,2020-03-17,77,110,81130,0.056584546743127045,9,3226,0.0022499907283782556
China,Asia,Eastern Asia,1433783686,2020-03-18,78,33,81163,0.056607562767316905,16,3242,0.002261150012833944
China,Asia,Eastern Asia,1433783686,2020-03-19,79,75,81238,0.05665987191320295,8,3250,0.002266729655061789
China,Asia,Eastern Asia,1433783686,2020-03-20,80,99,81337,0.05672891998577252,4,3254,0.002269519476175711
China,Asia,Eastern Asia,1433783686,2020-03-21,81,79,81416,0.056784018952772485,7,3261,0.002274401663125075
Colombia,Americas,South America,50339443,2020-03-10,0,2,3,5.959541507044486e-5,0,0,0
Colombia,Americas,South America,50339443,2020-03-12,2,6,9,1.787862452113346e-4,0,0,0
Colombia,Americas,South America,50339443,2020-03-14,4,7,16,3.178422137090392e-4,0,0,0
Colombia,Americas,South America,50339443,2020-03-15,5,18,34,6.754147041317084e-4,0,0,0
Colombia,Americas,South America,50339443,2020-03-16,6,11,45,8.939312260566729e-4,0,0,0
Colombia,Americas,South America,50339443,2020-03-17,7,12,57,0.0011323128863384522,0,0,0
Colombia,Americas,South America,50339443,2020-03-18,8,8,65,0.0012912339931929718,0,0,0
Colombia,Americas,South America,50339443,2020-03-19,9,37,102,0.0020262441123951253,0,0,0
Colombia,Americas,South America,50339443,2020-03-20,10,26,128,0.0025427377096723137,0,0,0
Colombia,Americas,South America,50339443,2020-03-21,11,30,158,0.0031386918603767628,0,0,0
Congo,Africa,Middle Africa,5380508,2020-03-19,0,2,3,5.575681701430423e-4,0,0,0
Congo,Africa,Middle Africa,5380508,2020-03-20,1,0,3,5.575681701430423e-4,0,0,0
Congo,Africa,Middle Africa,5380508,2020-03-21,2,0,3,5.575681701430423e-4,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-09,0,4,5,9.905774293762868e-4,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-10,1,4,9,0.0017830393728773162,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-11,2,4,13,0.002575501316378346,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-12,3,9,22,0.004358540689255662,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-13,4,1,23,0.00455665617513092,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-14,5,3,26,0.005151002632756692,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-15,6,1,27,0.00534911811863195,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-16,7,8,35,0.0069340420056340085,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-17,8,6,41,0.008122734920885553,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-18,9,9,50,0.009905774293762869,0,0,0
Costa Rica,Americas,Central America,5047561,2020-03-19,10,19,69,0.013669968525392758,1,1,1.9811548587525736e-4
Costa Rica,Americas,Central America,5047561,2020-03-20,11,18,87,0.01723604727114739,0,1,1.9811548587525736e-4
