date,type,name,age,median,upper
2020-04-29,cumulative,hospital,80+,20,39
2020-04-29,cumulative,hospital,total,143,262
2020-04-29,cumulative,icu,[0 - 9],0,0
2020-04-29,cumulative,icu,[10 - 19],0,0
2020-04-29,cumulative,icu,[20 - 29],0,1
2020-04-29,cumulative,icu,[30 - 39],0,2
2020-04-29,cumulative,icu,[40 - 49],0,3
2020-04-29,cumulative,icu,[50 - 59],2,7
2020-04-29,cumulative,icu,[60 - 69],6,14
2020-04-29,cumulative,icu,[70 - 79],8,18
2020-04-29,cumulative,icu,80+,5,13
2020-04-29,cumulative,icu,total,23,45
2020-04-30,active,cases,[0 - 9],19,81
2020-04-30,active,cases,[10 - 19],20,88
2020-04-30,active,cases,[20 - 29],24,98
2020-04-30,active,cases,[30 - 39],23,93
2020-04-30,active,cases,[40 - 49],20,81
2020-04-30,active,cases,[50 - 59],18,77
2020-04-30,active,cases,[60 - 69],16,67
2020-04-30,active,cases,[70 - 79],9,38
2020-04-30,active,cases,80+,5,22
2020-04-30,active,cases,total,153.79323297403926,645.7235226272423
2020-04-30,active,hospital,[0 - 9],0,1
2020-04-30,active,hospital,[10 - 19],0,1
2020-04-30,active,hospital,[20 - 29],0,2
2020-04-30,active,hospital,[30 - 39],0,1
2020-04-30,active,hospital,[40 - 49],0,0
2020-04-30,active,hospital,[50 - 59],0,0
2020-04-30,active,hospital,[60 - 69],0,0
2020-04-30,active,hospital,[70 - 79],0,0
2020-04-30,active,hospital,80+,0,0
2020-04-30,active,hospital,total,0,3
2020-04-30,active,icu,[0 - 9],0,0
2020-04-30,active,icu,[10 - 19],0,0
2020-04-30,active,icu,[20 - 29],0,0
2020-04-30,active,icu,[30 - 39],0,0
2020-04-30,active,icu,[40 - 49],0,0
2020-04-30,active,icu,[50 - 59],0,0
2020-04-30,active,icu,[60 - 69],0,0
2020-04-30,active,icu,[70 - 79],0,0
2020-04-30,active,icu,80+,0,0
2020-04-30,active,icu,total,0,0
2020-04-30,cumulative,cases,[0 - 9],260,487
2020-04-30,cumulative,cases,[10 - 19],272,495
2020-04-30,cumulative,cases,[20 - 29],335,620
2020-04-30,cumulative,cases,[30 - 39],316,585
2020-04-30,cumulative,cases,[40 - 49],278,513
2020-04-30,cumulative,cases,[50 - 59],260,484
2020-04-30,cumulative,cases,[60 - 69],221,405
2020-04-30,cumulative,cases,[70 - 79],135,252
2020-04-30,cumulative,cases,80+,75,137
2020-04-30,cumulative,cases,total,2144.4123233409546,3963.9007947183877
2020-04-30,cumulative,hospital,[0 - 9],0,2
2020-04-30,cumulative,hospital,[10 - 19],1,3
2020-04-30,cumulative,hospital,[20 - 29],4,10
2020-04-30,cumulative,hospital,[30 - 39],10,22
2020-04-30,cumulative,hospital,[40 - 49],13,28
2020-04-30,cumulative,hospital,[50 - 59],27,51
2020-04-30,cumulative,hospital,[60 - 69],37,71
2020-04-30,cumulative,hospital,[70 - 79],33,61
2020-04-30,cumulative,hospital,80+,20,41
2020-04-30,cumulative,hospital,total,146,268
2020-04-30,cumulative,icu,[0 - 9],0,0
2020-04-30,cumulative,icu,[10 - 19],0,0
2020-04-30,cumulative,icu,[20 - 29],0,1
2020-04-30,cumulative,icu,[30 - 39],0,2
2020-04-30,cumulative,icu,[40 - 49],1,3
2020-04-30,cumulative,icu,[50 - 59],3,7
2020-04-30,cumulative,icu,[60 - 69],6,14
2020-04-30,cumulative,icu,[70 - 79],8,17
2020-04-30,cumulative,icu,80+,5,13
2020-04-30,cumulative,icu,total,23,45
2020-05-01,active,cases,[0 - 9],16,68
2020-05-01,active,cases,[10 - 19],16,68
2020-05-01,active,cases,[20 - 29],20,90
2020-05-01,active,cases,[30 - 39],18,78
2020-05-01,active,cases,[40 - 49],17,67
2020-05-01,active,cases,[50 - 59],15,67
2020-05-01,active,cases,[60 - 69],13,57
2020-05-01,active,cases,[70 - 79],8,34
2020-05-01,active,cases,80+,4,20
2020-05-01,active,cases,total,128.2523650222065,548.8159109424469
2020-05-01,active,hospital,[0 - 9],0,1
2020-05-01,active,hospital,[10 - 19],0,1
2020-05-01,active,hospital,[20 - 29],0,2
2020-05-01,active,hospital,[30 - 39],0,0
2020-05-01,active,hospital,[40 - 49],0,0
2020-05-01,active,hospital,[50 - 59],0,0
2020-05-01,active,hospital,[60 - 69],0,0
2020-05-01,active,hospital,[70 - 79],0,0
2020-05-01,active,hospital,80+,0,0
2020-05-01,active,hospital,total,0,3
2020-05-01,active,icu,[0 - 9],0,0
2020-05-01,active,icu,[10 - 19],0,0
2020-05-01,active,icu,[20 - 29],0,0
2020-05-01,active,icu,[30 - 39],0,0
2020-05-01,active,icu,[40 - 49],0,0
2020-05-01,active,icu,[50 - 59],0,0
2020-05-01,active,icu,[60 - 69],0,0
2020-05-01,active,icu,[70 - 79],0,0
2020-05-01,active,icu,80+,0,0
2020-05-01,active,icu,total,0,0
2020-05-01,cumulative,cases,[0 - 9],262,472
2020-05-01,cumulative,cases,[10 - 19],271,509
2020-05-01,cumulative,cases,[20 - 29],330,599
2020-05-01,cumulative,cases,[30 - 39],317,590
2020-05-01,cumulative,cases,[40 - 49],278,515
2020-05-01,cumulative,cases,[50 - 59],259,491
2020-05-01,cumulative,cases,[60 - 69],221,413
2020-05-01,cumulative,cases,[70 - 79],135,251
2020-05-01,cumulative,cases,80+,74,136
2020-05-01,cumulative,cases,total,2144.893765918118,3967.913787644473
2020-05-01,cumulative,hospital,[0 - 9],0,2
2020-05-01,cumulative,hospital,[10 - 19],1,3
2020-05-01,cumulative,hospital,[20 - 29],4,10
2020-05-01,cumulative,hospital,[30 - 39],10,22
2020-05-01,cumulative,hospital,[40 - 49],13,28
2020-05-01,cumulative,hospital,[50 - 59],27,53
2020-05-01,cumulative,hospital,[60 - 69],36,71
2020-05-01,cumulative,hospital,[70 - 79],33,66
2020-05-01,cumulative,hospital,80+,20,40
2020-05-01,cumulative,hospital,total,145,270
2020-05-01,cumulative,icu,[0 - 9],0,0
2020-05-01,cumulative,icu,[10 - 19],0,0
2020-05-01,cumulative,icu,[20 - 29],0,1
2020-05-01,cumulative,icu,[30 - 39],0,2
2020-05-01,cumulative,icu,[40 - 49],0,3
2020-05-01,cumulative,icu,[50 - 59],3,7
2020-05-01,cumulative,icu,[60 - 69],6,13
2020-05-01,cumulative,icu,[70 - 79],8,16
2020-05-01,cumulative,icu,80+,5,12
2020-05-01,cumulative,icu,total,23,44
2020-05-02,active,cases,[0 - 9],13,60
2020-05-02,active,cases,[10 - 19],14,59
2020-05-02,active,cases,[20 - 29],17,72
2020-05-02,active,cases,[30 - 39],16,69
2020-05-02,active,cases,[40 - 49],14,58
2020-05-02,active,cases,[50 - 59],13,57
2020-05-02,active,cases,[60 - 69],11,47
2020-05-02,active,cases,[70 - 79],7,31
2020-05-02,active,cases,80+,4,18
2020-05-02,active,cases,total,107.51507492225892,467.3718240112257
2020-05-02,active,hospital,[0 - 9],0,1
2020-05-02,active,hospital,[10 - 19],0,1
2020-05-02,active,hospital,[20 - 29],0,1
2020-05-02,active,hospital,[30 - 39],0,0
2020-05-02,active,hospital,[40 - 49],0,0
2020-05-02,active,hospital,[50 - 59],0,0
2020-05-02,active,hospital,[60 - 69],0,0
2020-05-02,active,hospital,[70 - 79],0,0
2020-05-02,active,hospital,80+,0,0
2020-05-02,active,hospital,total,0,2
2020-05-02,active,icu,[0 - 9],0,0
2020-05-02,active,icu,[10 - 19],0,0
2020-05-02,active,icu,[20 - 29],0,0
2020-05-02,active,icu,[30 - 39],0,0
2020-05-02,active,icu,[40 - 49],0,0
2020-05-02,active,icu,[50 - 59],0,0
2020-05-02,active,icu,[60 - 69],0,0
2020-05-02,active,icu,[70 - 79],0,0
2020-05-02,active,icu,80+,0,0
2020-05-02,active,icu,total,0,0
2020-05-02,cumulative,cases,[0 - 9],262,493
2020-05-02,cumulative,cases,[10 - 19],271,488
2020-05-02,cumulative,cases,[20 - 29],333,625
2020-05-02,cumulative,cases,[30 - 39],316,580
2020-05-02,cumulative,cases,[40 - 49],276,520
2020-05-02,cumulative,cases,[50 - 59],258,485
2020-05-02,cumulative,cases,[60 - 69],222,414
2020-05-02,cumulative,cases,[70 - 79],135,252
2020-05-02,cumulative,cases,80+,74,136
2020-05-02,cumulative,cases,total,2145.2904315633305,3971.2942680103597
2020-05-02,cumulative,hospital,[0 - 9],0,2
2020-05-02,cumulative,hospital,[10 - 19],1,3
2020-05-02,cumulative,hospital,[20 - 29],4,10
2020-05-02,cumulative,hospital,[30 - 39],10,22
2020-05-02,cumulative,hospital,[40 - 49],14,28
2020-05-02,cumulative,hospital,[50 - 59],26,53
2020-05-02,cumulative,hospital,[60 - 69],37,70
2020-05-02,cumulative,hospital,[70 - 79],32,58
2020-05-02,cumulative,hospital,80+,20,40
2020-05-02,cumulative,hospital,total,145,268
2020-05-02,cumulative,icu,[0 - 9],0,0
2020-05-02,cumulative,icu,[10 - 19],0,0
2020-05-02,cumulative,icu,[20 - 29],0,1
2020-05-02,cumulative,icu,[30 - 39],0,2
2020-05-02,cumulative,icu,[40 - 49],0,3
2020-05-02,cumulative,icu,[50 - 59],3,7
2020-05-02,cumulative,icu,[60 - 69],6,14
2020-05-02,cumulative,icu,[70 - 79],8,17
2020-05-02,cumulative,icu,80+,5,13
2020-05-02,cumulative,icu,total,23,47
